"data$speed","Acciona.AW77.1500","Alstom.Eco.74","Alstom.Eco.80","Alstom.Eco.110","Bonus.B23.150","Bonus.B33.300","Bonus.B37.450","Bonus.B41.500","Bonus.B44.600","Bonus.B54.1000","Bonus.B62.1300","Bonus.B82.2300","Dewind.D4.41.500","Dewind.D6.1000","Enercon.E40.500","Enercon.E40.600","Enercon.E44.900","Enercon.E48.800","Enercon.E53.800","Enercon.E66.1500","Enercon.E66.1800","Enercon.E66.2000","Enercon.E70.2000","Enercon.E70.2300","Enercon.E82.1800","Enercon.E82.2000","Enercon.E82.2300","Enercon.E82.3000","Enercon.E92.2300","Enercon.E92.2350","Enercon.E101.3000","Enercon.E112.4500","Enercon.E126.6500","Enercon.E126.7000","Enercon.E126.7500","EWT.DirectWind.52.900","Gamesa.G47.660","Gamesa.G52.850","Gamesa.G58.850","Gamesa.G80.2000","Gamesa.G87.2000","Gamesa.G90.2000","Gamesa.G128.4500","GE.900S","GE.1.5s","GE.1.5se","GE.1.5sl","GE.1.5sle","GE.1.5xle","GE.1.6","GE.1.7","GE.2.5xl","GE.2.75.103","Goldwind.GW82.1500","NEG.Micon.M1500.500","NEG.Micon.M1500.750","NEG.Micon.NM48.750","NEG.Micon.NM52.900","NEG.Micon.NM60.1000","NEG.Micon.NM64c.1500","NEG.Micon.NM80.2750","Nordex.N27.150","Nordex.N29.250","Nordex.N43.600","Nordex.N50.800","Nordex.N60.1300","Nordex.N80.2500","Nordex.N90.2300","Nordex.N90.2500","Nordex.N100.2500","Nordex.N131.3000","Nordex.N131.3300","Nordtank.NTK500","Nordtank.NTK600","PowerWind.56.900","REpower.MD70.1500","REPower.MD77.1500","REpower.MM70.2000","REpower.MM82.2000","REpower.MM92.2000","REpower.3.4M","REpower.5M","REpower.6M","Siemens.SWT.1.3.62","Siemens.SWT.2.3.82","Siemens.SWT.2.3.93","Siemens.SWT.2.3.101","Siemens.SWT.3.0.101","Siemens.SWT.3.6.107","Siemens.SWT.3.6.120","Siemens.SWT.4.0.130","Suzlon.S88.2100","Suzlon.S97.2100","Tacke.TW600.43","Vestas.V27.225","Vestas.V29.225","Vestas.V39.500","Vestas.V42.600","Vestas.V44.600","Vestas.V47.660","Vestas.V52.850","Vestas.V66.1650","Vestas.V66.1750","Vestas.V66.2000","Vestas.V80.1800","Vestas.V80.2000","Vestas.V90.1800","Vestas.V90.2000","Vestas.V90.3000","Vestas.V100.1800","Vestas.V100.2000","Vestas.V110.2000","Vestas.V112.3000","Vestas.V112.3300","Vestas.V164.7000","Wind.World.W3700","Wind.World.W4200","Windmaster.WM28.300","Windmaster.WM43.750","Windflow.500","XANT.M21.100"
17.67,0.923799,0.91822,0.871917,0.925559,0.791054,0.82393,0.83219,0.808365,0.841652,0.900765,0.905241,0.906414,0.915099,0.719304,0.913188,0.916705,0.88452,0.914349,0.924012,0.89506,0.907839,0.897619,0.906775,0.894026,0.925053,0.92392,0.911015,0.873926,0.921162,0.911015,0.924651,0.911024,0.901424,0.894392,0.880976,0.908419,0.909773,0.951221,0.85784,0.910609,0.923332,0.90402,0.913806,0.919736,0.918919,0.919706,0.676104,0.922809,0.680415,0.931685,0.875266,0.924911,0.921862,0.817255,0.86393,0.859381,0.877868,0.879096,0.642126,0.828999,0.879408,0.816264,0.85639,0.886109,0.857354,0.859871,0.900049,0.919939,0.921433,0.929041,0.687929,0.685972,0.833159,0.87759,0.922913,0.910064,0.671992,0.893497,0.915483,0.930446,0.917349,0.960276,0.947518,0.907154,0.904535,0.924973,0.93297,0.921427,0.91706,0.929691,0.930714,0.92099,0.681012,0.871617,0.91278,0.920465,0.906417,0.899909,0.652543,0.905846,0.908765,0.885504,0.893325,0.875009,0.922787,0.915522,0.93108,0.926527,0.901497,0.687029,0.820544,0.689614,0.930137,0.925186,0.918389,0.823884,0.859479,0.896092,0.900487,0.92266,0.596699
17.68,0.923672,0.918114,0.871741,0.925424,0.790811,0.823732,0.832056,0.808097,0.841504,0.900707,0.905173,0.906343,0.915003,0.718763,0.913098,0.916604,0.884507,0.914253,0.923883,0.894985,0.907767,0.897578,0.906705,0.893992,0.924919,0.923792,0.910928,0.873933,0.921041,0.910928,0.924522,0.910942,0.901369,0.894357,0.880972,0.908342,0.909689,0.951301,0.857479,0.910525,0.923206,0.903807,0.913729,0.919623,0.918811,0.919595,0.675416,0.922683,0.679709,0.931528,0.874859,0.92478,0.92174,0.81676,0.863775,0.859337,0.877763,0.879031,0.6415,0.828879,0.879408,0.816003,0.85635,0.886014,0.857252,0.859843,0.899998,0.919826,0.921315,0.928895,0.687193,0.685244,0.833071,0.877513,0.92279,0.909965,0.671318,0.893467,0.915383,0.930294,0.917245,0.960409,0.947692,0.907079,0.904468,0.924842,0.932808,0.921309,0.916957,0.929542,0.930561,0.920872,0.680304,0.87158,0.912689,0.920349,0.906346,0.899854,0.651924,0.905772,0.908684,0.885489,0.893294,0.875024,0.922663,0.915424,0.930925,0.926389,0.901442,0.686297,0.820036,0.688871,0.929987,0.925054,0.918281,0.823783,0.859399,0.896057,0.900439,0.922911,0.595972
17.69,0.923441,0.917927,0.871417,0.925179,0.790345,0.823358,0.831814,0.807588,0.841234,0.900619,0.905063,0.906226,0.914837,0.717704,0.912943,0.916426,0.88451,0.914087,0.92365,0.894863,0.907652,0.897525,0.906591,0.893951,0.924675,0.923562,0.910782,0.873977,0.920825,0.910782,0.924288,0.910805,0.901286,0.894314,0.880994,0.908213,0.909546,0.951477,0.856788,0.910381,0.922978,0.903408,0.913591,0.919424,0.918621,0.919397,0.674065,0.922455,0.678322,0.931238,0.874072,0.924542,0.921521,0.8158,0.863491,0.859278,0.87758,0.878927,0.640274,0.828666,0.879436,0.815502,0.856295,0.885852,0.857076,0.859816,0.899924,0.919625,0.921104,0.928626,0.685744,0.683812,0.832921,0.877385,0.922568,0.909791,0.669995,0.893434,0.915207,0.930014,0.917062,0.96069,0.948053,0.906955,0.904362,0.924606,0.932507,0.921097,0.916777,0.929268,0.930279,0.920662,0.678914,0.871535,0.912532,0.92014,0.90623,0.899772,0.650717,0.905649,0.908547,0.885489,0.89326,0.875085,0.922441,0.915253,0.93064,0.926139,0.90136,0.684857,0.81905,0.687408,0.92971,0.924815,0.918091,0.823609,0.859266,0.896014,0.900371,0.92343,0.594536
17.7,0.923413,0.917897,0.871386,0.925151,0.790322,0.823333,0.831783,0.807559,0.841203,0.900587,0.905032,0.906195,0.914806,0.717677,0.912913,0.916396,0.884477,0.914057,0.923621,0.894831,0.90762,0.897492,0.906559,0.893918,0.924647,0.923533,0.910751,0.873944,0.920796,0.910751,0.924259,0.910774,0.901254,0.894281,0.880961,0.908182,0.909515,0.951457,0.856752,0.91035,0.922949,0.903378,0.913571,0.919394,0.918591,0.919367,0.674035,0.922427,0.678294,0.931211,0.874041,0.924513,0.921493,0.815766,0.863462,0.859246,0.877549,0.878895,0.640243,0.828635,0.879403,0.815477,0.856265,0.88582,0.857044,0.859784,0.899892,0.919596,0.921075,0.928599,0.685717,0.683785,0.83289,0.877355,0.922539,0.909761,0.669965,0.893401,0.915177,0.929987,0.917032,0.960674,0.948036,0.906924,0.904331,0.924577,0.93248,0.921068,0.916747,0.929241,0.930252,0.920633,0.678885,0.871503,0.912501,0.920111,0.906199,0.89974,0.650684,0.905618,0.908517,0.885456,0.893227,0.875051,0.922412,0.915223,0.930612,0.926111,0.901327,0.68483,0.819017,0.687382,0.929683,0.924786,0.918061,0.823578,0.859234,0.895981,0.900338,0.92341,0.594515
17.71,0.923281,0.917787,0.871206,0.925013,0.790076,0.823133,0.831646,0.807288,0.841051,0.900525,0.90496,0.906119,0.914706,0.717132,0.912818,0.916291,0.88446,0.913957,0.923489,0.894753,0.907545,0.897447,0.906484,0.89388,0.924509,0.923402,0.910661,0.873947,0.920672,0.910661,0.924127,0.910687,0.901195,0.894241,0.880953,0.9081,0.909427,0.951534,0.856387,0.910261,0.922819,0.903161,0.913491,0.919278,0.918479,0.919251,0.673343,0.922297,0.677585,0.931051,0.87363,0.924378,0.921367,0.815267,0.863304,0.859198,0.87744,0.878826,0.639613,0.828512,0.879399,0.815213,0.856221,0.885721,0.856938,0.859752,0.899837,0.919479,0.920953,0.928449,0.684979,0.683054,0.832798,0.877274,0.922412,0.909657,0.669287,0.893366,0.915072,0.929832,0.916924,0.960806,0.948207,0.906844,0.90426,0.924443,0.932315,0.920945,0.91664,0.929089,0.930096,0.920512,0.678174,0.871462,0.912406,0.919991,0.906124,0.899682,0.650062,0.90554,0.908431,0.885437,0.893192,0.875063,0.922285,0.915121,0.930455,0.92597,0.901268,0.684095,0.818505,0.686636,0.929529,0.92465,0.91795,0.823473,0.859149,0.895941,0.900286,0.923658,0.593786
17.72,0.923149,0.917675,0.871025,0.924873,0.789829,0.822931,0.831506,0.807016,0.840897,0.900462,0.904886,0.906042,0.914604,0.716586,0.912723,0.916184,0.884442,0.913856,0.923355,0.894672,0.907468,0.897401,0.906408,0.89384,0.92437,0.92327,0.910569,0.873949,0.920547,0.910569,0.923992,0.9106,0.901134,0.8942,0.880944,0.908017,0.909337,0.95161,0.856021,0.910171,0.922688,0.902944,0.913411,0.919161,0.918365,0.919134,0.67265,0.922166,0.676874,0.93089,0.873217,0.924242,0.92124,0.814767,0.863144,0.859149,0.87733,0.878755,0.638982,0.828386,0.879393,0.814947,0.856175,0.885621,0.85683,0.859719,0.899781,0.91936,0.92083,0.928298,0.684239,0.682323,0.832704,0.877192,0.922283,0.909552,0.668608,0.893329,0.914967,0.929675,0.916815,0.960938,0.948378,0.906764,0.904188,0.924307,0.932148,0.920822,0.916532,0.928935,0.929939,0.920389,0.677462,0.87142,0.912309,0.919869,0.906047,0.899622,0.649439,0.90546,0.908345,0.885417,0.893155,0.875072,0.922157,0.915017,0.930295,0.925827,0.901208,0.683359,0.817992,0.68589,0.929374,0.924514,0.917837,0.823367,0.859064,0.895899,0.900232,0.923906,0.593056
17.73,0.923015,0.917562,0.870843,0.924733,0.789581,0.822728,0.831366,0.806743,0.840742,0.900397,0.904811,0.905963,0.914502,0.71604,0.912626,0.916076,0.884422,0.913753,0.92322,0.894591,0.907389,0.897353,0.906331,0.893799,0.92423,0.923136,0.910476,0.87395,0.92042,0.910476,0.923857,0.910511,0.901072,0.894158,0.880933,0.907933,0.909246,0.951686,0.855653,0.910079,0.922555,0.902725,0.91333,0.919042,0.918251,0.919016,0.671956,0.922034,0.676163,0.930728,0.872804,0.924105,0.921112,0.814265,0.862984,0.859098,0.877219,0.878683,0.638349,0.82826,0.879385,0.814681,0.856128,0.885519,0.856721,0.859684,0.899723,0.919241,0.920705,0.928146,0.683498,0.68159,0.832609,0.877109,0.922154,0.909445,0.667928,0.893292,0.914859,0.929518,0.916704,0.961068,0.948548,0.906682,0.904115,0.924171,0.931981,0.920697,0.916422,0.92878,0.92978,0.920265,0.676749,0.871376,0.912211,0.919746,0.905969,0.89956,0.648815,0.905378,0.908257,0.885395,0.893117,0.875081,0.922027,0.914912,0.930135,0.925684,0.901146,0.682623,0.817478,0.685142,0.929218,0.924376,0.917723,0.82326,0.858977,0.895856,0.900177,0.924152,0.592325
17.74,0.92288,0.917448,0.870659,0.92459,0.789332,0.822524,0.831224,0.806468,0.840586,0.900331,0.904734,0.905883,0.914397,0.715492,0.912527,0.915966,0.8844,0.913649,0.923083,0.894507,0.907309,0.897303,0.906251,0.893755,0.924088,0.923,0.910382,0.873948,0.920291,0.910382,0.92372,0.91042,0.901008,0.894113,0.88092,0.907847,0.909154,0.95176,0.855282,0.909986,0.922421,0.902504,0.913247,0.918921,0.918134,0.918896,0.671261,0.9219,0.675451,0.930564,0.872388,0.923965,0.920983,0.813761,0.862821,0.859046,0.877105,0.878608,0.637716,0.828132,0.879376,0.814413,0.856079,0.885415,0.85661,0.859648,0.899663,0.919119,0.920579,0.927992,0.682756,0.680856,0.832512,0.877024,0.922022,0.909337,0.667246,0.893252,0.91475,0.929358,0.916591,0.961198,0.948716,0.906598,0.90404,0.924032,0.931811,0.920571,0.916311,0.928624,0.92962,0.92014,0.676034,0.871331,0.912111,0.919621,0.905889,0.899497,0.648189,0.905295,0.908167,0.885372,0.893077,0.875087,0.921895,0.914805,0.929973,0.925539,0.901082,0.681885,0.816962,0.684393,0.92906,0.924236,0.917606,0.823151,0.858887,0.895811,0.90012,0.924398,0.591594
17.75,0.922744,0.917332,0.870474,0.924447,0.789082,0.822319,0.831081,0.806192,0.840428,0.900264,0.904657,0.905802,0.914292,0.714943,0.912427,0.915855,0.884377,0.913544,0.922945,0.894423,0.907228,0.897252,0.906171,0.893711,0.923945,0.922864,0.910286,0.873946,0.920162,0.910286,0.923582,0.910328,0.900943,0.894068,0.880907,0.90776,0.90906,0.951833,0.854911,0.909891,0.922286,0.902282,0.913164,0.9188,0.918017,0.918775,0.670565,0.921765,0.674737,0.930399,0.871972,0.923825,0.920852,0.813257,0.862658,0.858992,0.876991,0.878533,0.637081,0.828003,0.879366,0.814145,0.856029,0.885311,0.856499,0.85961,0.899602,0.918997,0.920452,0.927837,0.682014,0.680121,0.832415,0.876938,0.92189,0.909228,0.666564,0.893211,0.91464,0.929198,0.916478,0.961327,0.948885,0.906513,0.903963,0.923893,0.931641,0.920444,0.916199,0.928467,0.929459,0.920013,0.675319,0.871284,0.91201,0.919495,0.905808,0.899432,0.647563,0.905211,0.908076,0.885347,0.893036,0.875093,0.921763,0.914698,0.92981,0.925393,0.901017,0.681146,0.816444,0.683644,0.928902,0.924095,0.91749,0.823041,0.858798,0.895765,0.900062,0.924643,0.590862
17.76,0.922606,0.917216,0.870288,0.924303,0.788831,0.822113,0.830936,0.805915,0.840269,0.900195,0.904578,0.905719,0.914185,0.714393,0.912326,0.915743,0.884353,0.913437,0.922807,0.894337,0.907146,0.8972,0.906089,0.893665,0.923802,0.922727,0.910189,0.873942,0.920032,0.910189,0.923443,0.910235,0.900877,0.894021,0.880892,0.907672,0.908965,0.951906,0.854539,0.909796,0.92215,0.90206,0.91308,0.918677,0.917898,0.918653,0.669867,0.921629,0.674023,0.930233,0.871554,0.923684,0.92072,0.812751,0.862494,0.858938,0.876876,0.878457,0.636445,0.827873,0.879354,0.813875,0.855978,0.885205,0.856386,0.859571,0.89954,0.918874,0.920324,0.927681,0.68127,0.679386,0.832316,0.87685,0.921757,0.909118,0.66588,0.893169,0.914529,0.929037,0.916363,0.961456,0.949053,0.906427,0.903886,0.923752,0.93147,0.920315,0.916085,0.928308,0.929297,0.919886,0.674603,0.871236,0.911908,0.919369,0.905726,0.899367,0.646935,0.905126,0.907984,0.885321,0.892994,0.875096,0.92163,0.914589,0.929646,0.925245,0.900951,0.680407,0.815926,0.682893,0.928742,0.923953,0.917371,0.82293,0.858706,0.895718,0.900002,0.924887,0.590129
17.77,0.922467,0.917098,0.8701,0.924157,0.788579,0.821906,0.830791,0.805637,0.840109,0.900125,0.904497,0.905635,0.914077,0.713842,0.912224,0.91563,0.884327,0.913329,0.922667,0.89425,0.907062,0.897146,0.906006,0.893618,0.923657,0.922588,0.910091,0.873936,0.9199,0.910091,0.923303,0.910141,0.900809,0.893973,0.880875,0.907582,0.908868,0.951978,0.854165,0.909699,0.922012,0.901836,0.912996,0.918553,0.917778,0.918529,0.669169,0.921492,0.673308,0.930066,0.871135,0.923541,0.920587,0.812243,0.862328,0.858881,0.876759,0.878379,0.635809,0.827741,0.879341,0.813605,0.855925,0.885098,0.856271,0.859531,0.899477,0.918749,0.920194,0.927524,0.680526,0.678649,0.832215,0.876762,0.921622,0.909006,0.665196,0.893125,0.914417,0.928875,0.916247,0.961584,0.94922,0.90634,0.903807,0.923611,0.931298,0.920185,0.915971,0.928149,0.929134,0.919757,0.673886,0.871187,0.911805,0.91924,0.905643,0.8993,0.646306,0.90504,0.907891,0.885294,0.89295,0.875099,0.921495,0.914479,0.929481,0.925097,0.900883,0.679666,0.815406,0.682142,0.928582,0.92381,0.917252,0.822817,0.858614,0.89567,0.899941,0.92513,0.589395
17.78,0.922327,0.916978,0.869912,0.92401,0.788327,0.821698,0.830644,0.805357,0.839947,0.900053,0.904415,0.90555,0.913967,0.71329,0.91212,0.915515,0.8843,0.91322,0.922525,0.894161,0.906977,0.897091,0.905922,0.893569,0.92351,0.922448,0.909991,0.87393,0.919767,0.909991,0.923161,0.910045,0.90074,0.893923,0.880857,0.907491,0.908771,0.952049,0.853789,0.9096,0.921873,0.90161,0.91291,0.918428,0.917657,0.918405,0.66847,0.921353,0.672591,0.929898,0.870715,0.923398,0.920453,0.811735,0.862161,0.858824,0.876641,0.8783,0.635171,0.827609,0.879326,0.813333,0.855872,0.884989,0.856156,0.859489,0.899412,0.918623,0.920064,0.927366,0.67978,0.677912,0.832114,0.876672,0.921486,0.908893,0.66451,0.89308,0.914303,0.928711,0.91613,0.961712,0.949386,0.906251,0.903727,0.923468,0.931124,0.920054,0.915855,0.927988,0.928969,0.919627,0.673168,0.871137,0.9117,0.919111,0.905558,0.899231,0.645676,0.904952,0.907796,0.885265,0.892905,0.8751,0.921359,0.914367,0.929315,0.924947,0.900814,0.678925,0.814885,0.68139,0.92842,0.923666,0.917131,0.822703,0.858519,0.895619,0.899879,0.925372,0.588661
17.79,0.922186,0.916857,0.869721,0.923862,0.788072,0.821489,0.830495,0.805076,0.839784,0.89998,0.904332,0.905463,0.913856,0.712737,0.912015,0.915398,0.884271,0.913109,0.922382,0.894071,0.90689,0.897034,0.905836,0.893519,0.923362,0.922306,0.909889,0.873921,0.919632,0.909889,0.923018,0.909948,0.900669,0.893871,0.880837,0.907398,0.908671,0.952119,0.853412,0.9095,0.921733,0.901383,0.912824,0.918301,0.917534,0.918278,0.667769,0.921213,0.671874,0.929728,0.870293,0.923252,0.920317,0.811224,0.861993,0.858764,0.876521,0.878219,0.634531,0.827474,0.879309,0.81306,0.855816,0.884879,0.856038,0.859446,0.899345,0.918495,0.919931,0.927206,0.679034,0.677173,0.83201,0.87658,0.921349,0.908778,0.663823,0.893033,0.914188,0.928546,0.916011,0.961838,0.949551,0.90616,0.903645,0.923323,0.930949,0.919921,0.915737,0.927826,0.928803,0.919494,0.672448,0.871084,0.911593,0.91898,0.905471,0.899161,0.645044,0.904862,0.9077,0.885234,0.892857,0.875098,0.921221,0.914254,0.929147,0.924796,0.900743,0.678182,0.814362,0.680637,0.928256,0.92352,0.917009,0.822587,0.858423,0.895567,0.899814,0.925613,0.587926
17.8,0.921927,0.916641,0.869366,0.923589,0.787584,0.821091,0.830224,0.804539,0.839484,0.89986,0.904191,0.905315,0.913659,0.711653,0.91183,0.915191,0.884241,0.912913,0.92212,0.893917,0.906743,0.896948,0.90569,0.893446,0.92309,0.922047,0.909712,0.873931,0.919387,0.909712,0.922756,0.909779,0.900554,0.893796,0.880826,0.907239,0.908498,0.952276,0.852687,0.909326,0.921476,0.900954,0.912667,0.918072,0.917314,0.91805,0.666392,0.920957,0.670462,0.929411,0.869475,0.922986,0.920069,0.810232,0.86168,0.858673,0.876307,0.878084,0.633278,0.82723,0.879304,0.812536,0.855731,0.884685,0.85583,0.859386,0.899239,0.918265,0.919691,0.926909,0.677562,0.675718,0.83183,0.876422,0.921098,0.908575,0.662474,0.892967,0.913982,0.928238,0.915798,0.962104,0.949897,0.906005,0.903508,0.923058,0.930621,0.919681,0.915527,0.927524,0.928494,0.919255,0.671033,0.871006,0.911406,0.918742,0.905324,0.899047,0.643808,0.904708,0.907533,0.885201,0.892791,0.875125,0.92097,0.914053,0.928834,0.924517,0.900629,0.676719,0.813344,0.679151,0.927952,0.923252,0.916789,0.822382,0.858259,0.895491,0.899713,0.926113,0.586474
17.81,0.921782,0.916516,0.869172,0.923437,0.787328,0.820878,0.830071,0.804255,0.839317,0.899783,0.904104,0.905224,0.913544,0.711097,0.911721,0.915071,0.884208,0.912798,0.921974,0.893823,0.906652,0.896887,0.9056,0.893391,0.922939,0.921902,0.909607,0.873918,0.919249,0.909607,0.922609,0.909678,0.90048,0.89374,0.880802,0.907142,0.908395,0.952344,0.852305,0.909222,0.921332,0.900723,0.912579,0.917941,0.917187,0.91792,0.665688,0.920813,0.669742,0.929238,0.86905,0.922837,0.91993,0.809717,0.861508,0.858609,0.876183,0.877999,0.632636,0.827092,0.879283,0.81226,0.855671,0.884571,0.855708,0.859339,0.899168,0.918133,0.919555,0.926746,0.676813,0.674976,0.831723,0.876327,0.920957,0.908456,0.661784,0.892916,0.913863,0.92807,0.915676,0.962229,0.95006,0.905911,0.903422,0.92291,0.930443,0.919544,0.915405,0.927359,0.928325,0.91912,0.670311,0.87095,0.911296,0.918608,0.905233,0.898973,0.643172,0.904615,0.907433,0.885166,0.89274,0.87512,0.920829,0.913936,0.928663,0.924363,0.900554,0.675973,0.812817,0.678395,0.927785,0.923103,0.916663,0.822263,0.858159,0.895435,0.899645,0.926352,0.585737
17.82,0.921754,0.916487,0.869143,0.92341,0.787306,0.820855,0.830043,0.804227,0.839287,0.899753,0.904074,0.905194,0.913515,0.711071,0.911692,0.915042,0.884176,0.91277,0.921947,0.893793,0.906622,0.896856,0.90557,0.89336,0.922912,0.921875,0.909578,0.873887,0.919221,0.909578,0.922582,0.909648,0.900449,0.893709,0.88077,0.907113,0.908366,0.952325,0.852272,0.909193,0.921305,0.900695,0.91256,0.917913,0.917159,0.917892,0.665661,0.920786,0.669716,0.929212,0.869021,0.92281,0.919902,0.809685,0.861481,0.858578,0.876154,0.877969,0.632607,0.827064,0.879252,0.812237,0.855642,0.884541,0.855678,0.859308,0.899138,0.918105,0.919527,0.92672,0.676789,0.674952,0.831693,0.876298,0.920929,0.908428,0.661756,0.892885,0.913834,0.928044,0.915647,0.962215,0.950045,0.905882,0.903392,0.922883,0.930418,0.919517,0.915377,0.927333,0.928299,0.919092,0.670285,0.870919,0.911267,0.91858,0.905204,0.898943,0.643143,0.904586,0.907404,0.885135,0.892709,0.875088,0.920801,0.913907,0.928638,0.924336,0.900524,0.675949,0.812786,0.678372,0.927759,0.923076,0.916635,0.822233,0.858129,0.895404,0.899614,0.926333,0.585718
17.83,0.921488,0.916262,0.86878,0.923129,0.786811,0.820451,0.829763,0.803682,0.838978,0.899624,0.903925,0.905038,0.91331,0.709981,0.911498,0.914827,0.884137,0.912565,0.921677,0.89363,0.906466,0.896761,0.905416,0.893278,0.922632,0.921608,0.909393,0.873888,0.918969,0.909393,0.922312,0.909471,0.900326,0.893625,0.88075,0.906945,0.908185,0.952476,0.851538,0.90901,0.921041,0.900258,0.912399,0.917676,0.91693,0.917656,0.664277,0.920522,0.668297,0.928888,0.868195,0.922535,0.919647,0.808684,0.861161,0.858478,0.875932,0.877825,0.631347,0.826812,0.879237,0.811705,0.855548,0.884338,0.855461,0.859239,0.899023,0.917867,0.919279,0.926416,0.675312,0.673491,0.831504,0.876132,0.920671,0.908216,0.6604,0.89281,0.913621,0.927729,0.915426,0.962477,0.950385,0.905718,0.903246,0.92261,0.930083,0.919268,0.915158,0.927024,0.927983,0.918845,0.668863,0.870833,0.911071,0.918334,0.905048,0.898821,0.641899,0.904424,0.907228,0.885092,0.892633,0.875105,0.920542,0.913698,0.928317,0.92405,0.9004,0.67448,0.81176,0.676881,0.927447,0.9228,0.916407,0.82202,0.857955,0.895319,0.899504,0.926828,0.584261
17.84,0.921461,0.916234,0.868751,0.923103,0.786789,0.820428,0.829735,0.803655,0.838949,0.899595,0.903895,0.905009,0.913282,0.709956,0.91147,0.914798,0.884106,0.912537,0.92165,0.8936,0.906436,0.89673,0.905386,0.893247,0.922606,0.921581,0.909364,0.873858,0.918941,0.909364,0.922285,0.909442,0.900296,0.893594,0.880718,0.906916,0.908156,0.952458,0.851505,0.908981,0.921014,0.90023,0.912381,0.917648,0.916902,0.917628,0.664251,0.920496,0.668272,0.928863,0.868166,0.922508,0.91962,0.808652,0.861134,0.858448,0.875903,0.877795,0.631319,0.826784,0.879206,0.811682,0.85552,0.884308,0.855432,0.859209,0.898993,0.917839,0.919251,0.92639,0.675288,0.673466,0.831475,0.876104,0.920643,0.908187,0.660373,0.892779,0.913593,0.927704,0.915398,0.962463,0.95037,0.905689,0.903216,0.922583,0.930058,0.91924,0.91513,0.926998,0.927957,0.918818,0.668838,0.870802,0.911043,0.918307,0.905019,0.898791,0.641869,0.904395,0.9072,0.885061,0.892602,0.875073,0.920515,0.913669,0.928292,0.924023,0.90037,0.674456,0.811729,0.676858,0.927422,0.922774,0.916379,0.821991,0.857925,0.895287,0.899473,0.926809,0.584243
17.85,0.921311,0.916105,0.868552,0.922947,0.786529,0.820212,0.829579,0.803367,0.838778,0.899513,0.903803,0.904913,0.913162,0.709396,0.911356,0.914674,0.884068,0.912418,0.9215,0.893502,0.906341,0.896664,0.905291,0.893188,0.922451,0.921431,0.909255,0.87384,0.918799,0.909255,0.922134,0.909336,0.900216,0.893534,0.88069,0.906814,0.908048,0.952523,0.851119,0.908873,0.920865,0.899995,0.912289,0.917513,0.916771,0.917494,0.663544,0.920348,0.667548,0.928686,0.867736,0.922355,0.919476,0.808133,0.860958,0.858379,0.875775,0.877706,0.630673,0.826642,0.87918,0.811403,0.855456,0.88419,0.855306,0.859157,0.898917,0.917703,0.919111,0.926223,0.674536,0.672722,0.831363,0.876005,0.920498,0.908065,0.659679,0.892723,0.913469,0.927531,0.915271,0.962586,0.950531,0.90559,0.903126,0.922431,0.929876,0.9191,0.915004,0.926828,0.927784,0.918678,0.668112,0.870741,0.910928,0.918168,0.904924,0.898712,0.641231,0.904297,0.907095,0.885022,0.892546,0.875063,0.92037,0.913548,0.928117,0.923864,0.900291,0.673708,0.811198,0.676099,0.927251,0.92262,0.916248,0.821867,0.857821,0.895227,0.8994,0.927045,0.583504
17.86,0.921161,0.915975,0.868353,0.92279,0.786269,0.819995,0.829422,0.803078,0.838606,0.89943,0.90371,0.904817,0.913042,0.708836,0.911242,0.914548,0.884029,0.912298,0.921348,0.893402,0.906244,0.896598,0.905196,0.893128,0.922294,0.921281,0.909144,0.873822,0.918656,0.909144,0.921982,0.909229,0.900136,0.893473,0.88066,0.906713,0.90794,0.952587,0.850732,0.908764,0.920717,0.899759,0.912198,0.917378,0.916639,0.917359,0.662836,0.920199,0.666824,0.928508,0.867305,0.922201,0.919332,0.807614,0.860781,0.85831,0.875646,0.877615,0.630026,0.826498,0.879154,0.811123,0.855391,0.88407,0.855179,0.859104,0.898841,0.917567,0.91897,0.926055,0.673783,0.671977,0.831251,0.875904,0.920352,0.907941,0.658985,0.892667,0.913345,0.927358,0.915143,0.962708,0.950692,0.905491,0.903035,0.922277,0.929693,0.918958,0.914877,0.926658,0.92761,0.918537,0.667386,0.870679,0.910813,0.918028,0.904828,0.898633,0.640591,0.904198,0.906989,0.884981,0.892489,0.875051,0.920223,0.913426,0.927941,0.923705,0.900211,0.672959,0.810666,0.67534,0.927079,0.922466,0.916117,0.821743,0.857716,0.895165,0.899327,0.927281,0.582764
