"speed","Acciona.AW77.1500","Alstom.Eco.74","Alstom.Eco.80","Alstom.Eco.110","Bonus.B23.150","Bonus.B33.300","Bonus.B37.450","Bonus.B41.500","Bonus.B44.600","Bonus.B54.1000","Bonus.B62.1300","Bonus.B82.2300","Dewind.D4.41.500","Dewind.D6.1000","Enercon.E40.500","Enercon.E40.600","Enercon.E44.900","Enercon.E48.800","Enercon.E53.800","Enercon.E66.1500","Enercon.E66.1800","Enercon.E66.2000","Enercon.E70.2000","Enercon.E70.2300","Enercon.E82.1800","Enercon.E82.2000","Enercon.E82.2300","Enercon.E82.3000","Enercon.E92.2300","Enercon.E92.2350","Enercon.E101.3000","Enercon.E112.4500","Enercon.E126.6500","Enercon.E126.7000","Enercon.E126.7500","EWT.DirectWind.52.900","Gamesa.G47.660","Gamesa.G52.850","Gamesa.G58.850","Gamesa.G80.2000","Gamesa.G87.2000","Gamesa.G90.2000","Gamesa.G128.4500","GE.900S","GE.1.5s","GE.1.5se","GE.1.5sl","GE.1.5sle","GE.1.5xle","GE.1.6","GE.1.7","GE.2.5xl","GE.2.75.103","Goldwind.GW82.1500","NEG.Micon.M1500.500","NEG.Micon.M1500.750","NEG.Micon.NM48.750","NEG.Micon.NM52.900","NEG.Micon.NM60.1000","NEG.Micon.NM64c.1500","NEG.Micon.NM80.2750","Nordex.N27.150","Nordex.N29.250","Nordex.N43.600","Nordex.N50.800","Nordex.N60.1300","Nordex.N80.2500","Nordex.N90.2300","Nordex.N90.2500","Nordex.N100.2500","Nordex.N131.3000","Nordex.N131.3300","Nordtank.NTK500","Nordtank.NTK600","PowerWind.56.900","REpower.MD70.1500","REPower.MD77.1500","REpower.MM70.2000","REpower.MM82.2000","REpower.MM92.2000","REpower.3.4M","REpower.5M","REpower.6M","Siemens.SWT.1.3.62","Siemens.SWT.2.3.82","Siemens.SWT.2.3.93","Siemens.SWT.2.3.101","Siemens.SWT.3.0.101","Siemens.SWT.3.6.107","Siemens.SWT.3.6.120","Siemens.SWT.4.0.130","Suzlon.S88.2100","Suzlon.S97.2100","Tacke.TW600.43","Vestas.V27.225","Vestas.V29.225","Vestas.V39.500","Vestas.V42.600","Vestas.V44.600","Vestas.V47.660","Vestas.V52.850","Vestas.V66.1650","Vestas.V66.1750","Vestas.V66.2000","Vestas.V80.1800","Vestas.V80.2000","Vestas.V90.1800","Vestas.V90.2000","Vestas.V90.3000","Vestas.V100.1800","Vestas.V100.2000","Vestas.V110.2000","Vestas.V112.3000","Vestas.V112.3300","Vestas.V164.7000","Wind.World.W3700","Wind.World.W4200","Windmaster.WM28.300","Windmaster.WM43.750","Windflow.500","XANT.M21.100"
9.45,0.670581711550648,0.580639413884574,0.544402375545484,0.708022676945948,0.619254704859236,0.623884505494052,0.507208394108767,0.580490946017589,0.520845275483427,0.523688836406799,0.523065049202128,0.529101936401829,0.570422722567723,0.669821393612667,0.551625211593894,0.57192458553293,0.432855132970016,0.583421782385362,0.687445008932004,0.489667680059872,0.482160518648147,0.434205687813298,0.503210816186113,0.447183601432548,0.735171406692122,0.672497633327827,0.580225320715247,0.451699387131518,0.681404572407512,0.580225320715247,0.651328611854198,0.510429209197623,0.481298902666816,0.449775358572872,0.415189980863915,0.546980740256647,0.572935639159386,0.581264546981374,0.711823820278447,0.55978632816198,0.668871820124193,0.725174504880706,0.663969179254661,0.605187177989204,0.578627566283745,0.607309854002763,0.694807891359206,0.699213764290054,0.774418359469801,0.786400496929913,0.967611166819783,0.692392131859781,0.674559666947974,0.804087476992016,0.573371818898373,0.436371134004325,0.533167286506291,0.529195439385558,0.575568403220466,0.469716247141521,0.418320741292466,0.675824159404893,0.527406849160711,0.510741473169975,0.485750101457145,0.448164727837899,0.481980815823707,0.612008520712599,0.619107800126698,0.741307031881401,0.907496645848832,0.872146904225192,0.429034868593094,0.512785256439958,0.648685650475134,0.572826046133508,0.637490699790624,0.442016870333296,0.612777453445345,0.768663740041271,0.5875794616133,0.540218904825463,0.46677929587492,0.548019506081583,0.521177977662419,0.661796770355706,0.825990454545916,0.623542091488635,0.574593922586949,0.755845174766305,0.776587376100819,0.637922239775316,0.774945655808202,0.477701672835792,0.578927276058723,0.644127900596977,0.532729220914715,0.512100209247311,0.54143959132803,0.569419900840738,0.568459898375314,0.448132289633324,0.434779086182285,0.380727044310427,0.643371614468813,0.573124540568759,0.77737447169911,0.700574811647208,0.48891080423236,0.904361771528953,0.878594907098501,0.953323974811849,0.75552629531329,0.677519374264058,0.613400821760189,0.426396224686703,0.457540270746026,0.439787299156779,0.447889511082605,0.322084537400107,0.71544848100988
9.46,0.672515824988148,0.582495051053071,0.546056322915989,0.709784097856456,0.620947047365904,0.625178514285281,0.508319593284717,0.581968017613029,0.522185289565236,0.525041400214819,0.524622550993229,0.530690388116988,0.572071458474899,0.671738193074203,0.553441157789285,0.573769709239422,0.434238658308611,0.585329452211022,0.689562666931133,0.491101448860384,0.48368976639904,0.435586173462715,0.504807507651646,0.448610318963107,0.736783212861562,0.674684083134479,0.581965517188269,0.453056693467849,0.683217179410638,0.581965517188269,0.653420482989715,0.512054304851342,0.482834716264551,0.451280958101924,0.416577669588556,0.548267847750845,0.574598383893795,0.582787062610572,0.713899482456586,0.561382071778917,0.670670427512091,0.727087309483206,0.665829065519932,0.607021089621343,0.580393365670075,0.6094487197597,0.697030734172164,0.700984826217895,0.776220241664961,0.788255429207043,0.968478072667671,0.694323928614319,0.67626990180705,0.806019809023744,0.574938648719169,0.437585130797277,0.534686553358052,0.530553403609706,0.576759458407369,0.47114974834613,0.419581392385776,0.677256838489452,0.528642213803262,0.512171898504148,0.487084887170334,0.449396000403646,0.483341999247858,0.613667030770563,0.620883822797877,0.743377432971912,0.908681558818577,0.873553792107666,0.430279379269492,0.513991562593349,0.650882608571021,0.574832956797697,0.639192922177089,0.443426852040566,0.614494322907393,0.770815396467708,0.589244068906879,0.541899422097515,0.468258761269667,0.549523924633429,0.522707721198945,0.663878291240683,0.827798559810299,0.625451975224304,0.576399771974775,0.757911562753386,0.778753326295933,0.63961731240763,0.776910976885856,0.478883653026683,0.580446237016383,0.645793074430515,0.53423274766691,0.513575746478563,0.542844782687784,0.570817703292696,0.569989201384931,0.449432803114628,0.436174919040144,0.381953921507276,0.645221224597901,0.574766472425829,0.779247891739404,0.70232618716636,0.490373021153016,0.905863135103299,0.880306130004385,0.954290654024363,0.757693085794439,0.679468980557706,0.615206054700188,0.427629971266533,0.458802560463455,0.441160120946668,0.449272381254603,0.323257680196093,0.717501237144754
9.47,0.674452031957198,0.584352585903922,0.547711567392068,0.711542685363394,0.622638771690129,0.626471902492084,0.509431784204447,0.583444884023779,0.523524705281159,0.526394112008866,0.526180833020654,0.53227954482736,0.57371968099334,0.67365806056259,0.555262372004872,0.575617204015339,0.435624728632391,0.587237363344009,0.691678139681235,0.492533698307169,0.485221151424869,0.436968389679322,0.506407884309414,0.450039855347128,0.738388247765706,0.676869273225666,0.583704683768473,0.454413050976407,0.685026080517366,0.583704683768473,0.655514389789148,0.51368259150894,0.484373262894363,0.452789438601476,0.417968144318048,0.549555355118791,0.576261611295089,0.584308973554974,0.715972291042609,0.562978480527146,0.67246792772425,0.728997435016692,0.667688761290882,0.608856812205739,0.582162173193507,0.611587478659547,0.699249545381629,0.702749191371601,0.778012976221189,0.790110625561465,0.969327228160631,0.696250743034019,0.677978397904269,0.807945518452162,0.576505666886878,0.438798507071533,0.536206084046075,0.531910332015467,0.577947527575345,0.4725842483526,0.420843172188914,0.678689689024794,0.529877441727727,0.513601795949587,0.488419715092758,0.450627454970143,0.484704503539767,0.615326539227322,0.622661075121697,0.745442183742433,0.909857640752092,0.874951579020956,0.431525056382127,0.515197776408204,0.653078837945637,0.576825667726195,0.640895069951297,0.444845104878487,0.616209076700913,0.772962879245873,0.59090895976653,0.543581598704022,0.469739957712271,0.551028575004331,0.524238292539468,0.665960794368878,0.829598572808853,0.62736343144121,0.578207740011185,0.7599735903936,0.78091341747096,0.64131245564805,0.778875250944917,0.480065939292752,0.581965394537576,0.647457338481475,0.535736932944881,0.515051803057748,0.544249915263627,0.572215003839063,0.571518432726444,0.450733779340729,0.437572805342608,0.383182540133093,0.647072843541595,0.576409389127999,0.781117431665441,0.70407698480871,0.49183607516919,0.907349407171667,0.882002398043834,0.955241623075537,0.759857306474616,0.681419152119624,0.617009636568544,0.428865005890164,0.460066557902527,0.442534396529415,0.450655958361001,0.324435656283423,0.719556298433876
9.48,0.676390344385766,0.586211999852171,0.549368097703178,0.713298387631831,0.624329831553568,0.627764699703438,0.510545019907329,0.584921531604297,0.524863493151597,0.527746964180588,0.527739882025887,0.533869385295024,0.575367347668579,0.675581041765502,0.557088951683373,0.577467009098565,0.437013319530551,0.589145381735192,0.693791260427677,0.49396444376494,0.486754673780759,0.438352328752397,0.508011949361572,0.451472195267915,0.739986516110932,0.679053030541283,0.585442741694265,0.455768392440938,0.686831197100423,0.585442741694265,0.657610248723987,0.515314065218961,0.485914519821967,0.454300756340325,0.419361369713235,0.55084336701633,0.577925235744171,0.585830280298568,0.718042089733983,0.564575533825494,0.674264276885296,0.730904809045848,0.669548216505643,0.610694351357295,0.583934006122976,0.61372581928065,0.701464156866837,0.704506649132381,0.779796267066192,0.791966207318898,0.970158284635904,0.698172445890472,0.679685162395139,0.809864457973812,0.57807279802558,0.440011228914377,0.537725846091093,0.533266177559947,0.579132593784859,0.474019644209959,0.422106071486082,0.680122736909227,0.53111249279928,0.515031107028016,0.489754545917308,0.451859090547956,0.486068334537229,0.616987082026379,0.624439536097258,0.747501030779558,0.911024934949184,0.876340322479581,0.432771895133575,0.516403974310207,0.65527414409312,0.578803318907831,0.64259703655321,0.446271934066732,0.617921634311834,0.775105990273244,0.592574117561365,0.545265392279196,0.471222858754804,0.552533444328007,0.52576967429483,0.668044200194788,0.831390396355983,0.629276412334325,0.58001779045753,0.762031121344102,0.783067468036724,0.643007657920186,0.780838489360522,0.481248529908929,0.583484728046606,0.649120653561714,0.537241761459776,0.51652835258291,0.545654977449357,0.57361179870014,0.573047565701515,0.452035205058067,0.438972733138302,0.384412889083928,0.648926406868238,0.578053275684315,0.782982998914537,0.705827183902706,0.493299944332277,0.908820482425307,0.88368356392049,0.956176855039269,0.762018835716225,0.683369855835585,0.618811529238329,0.430101325921667,0.461332284389297,0.443910095994088,0.452040250133147,0.32561860723275,0.721613631592609
9.49,0.678330774201822,0.588073274312862,0.551025902578776,0.715051152826837,0.626020180677881,0.629056935508324,0.511659353432735,0.586397946709039,0.52620162369695,0.529099949121633,0.529299684750414,0.535459888282056,0.57701441604615,0.677507182370614,0.55892099426751,0.579319063726982,0.438404406592284,0.591053373335437,0.695901862415827,0.495393700598409,0.488290333521834,0.439737982971217,0.50961970601028,0.452907323408768,0.741578022603618,0.681235182021228,0.587179612204055,0.457122650645187,0.688632450532534,0.587179612204055,0.659707976265722,0.516948722029947,0.487458464313078,0.455814867587265,0.420757310434961,0.552131988099311,0.579589171621943,0.58735098332534,0.720108722228175,0.56617321109279,0.67605943111985,0.732809359135358,0.671407381102348,0.612533712690918,0.585708881727419,0.615863430201353,0.703674400507027,0.706256988881444,0.781569818127671,0.793822295805062,0.97097089343073,0.700088907955269,0.681390202435166,0.81177648028524,0.579639966759358,0.441223262413091,0.539245807013841,0.534620893200254,0.580314640096373,0.475455832967237,0.423370081061485,0.681556008041057,0.532347326883094,0.516459773261158,0.491089340336873,0.453090906147649,0.487433498078042,0.618648695111239,0.626219184723659,0.749553720669883,0.912183484709662,0.877720079998059,0.434019890726411,0.517610232725043,0.657468332507606,0.580765050331434,0.644298715422791,0.447707644824973,0.61963191522609,0.777244531447296,0.594239525660499,0.546950760457248,0.472707437949335,0.554038519738171,0.527301849075872,0.670128429172908,0.833173933266091,0.63119087009862,0.581829887075161,0.764084019262048,0.78521529640405,0.644702907647645,0.782800703507806,0.482431423150148,0.585004216967779,0.650782980483084,0.538747217922741,0.518005368652093,0.547059957638774,0.575008084096226,0.574576573611807,0.453337067013084,0.44037469047585,0.385644957255829,0.650781850146175,0.579698117103823,0.784844500924008,0.707576763776798,0.494764606693667,0.91027625555547,0.885349480337998,0.957096322989457,0.764177551881663,0.685321058591362,0.620611694582617,0.43133892872511,0.46259976124982,0.445287189429753,0.453425264302387,0.326806674614725,0.723673203336315
9.5,0.680273333333333,0.589936390701038,0.552684970748318,0.716800929113483,0.627709772784725,0.630348639495721,0.512774837820038,0.587874115692462,0.527539067437619,0.530453059223651,0.530860227935722,0.537051032550536,0.578660843671589,0.679436528065599,0.5607585972,0.581173307138473,0.439797965406784,0.592961204095613,0.698009778891051,0.496821484172289,0.489828130703222,0.44112534462506,0.511231157457693,0.454345224452991,0.743162771950143,0.683415554605396,0.588915216536251,0.4584757583729,0.690429762186426,0.588915216536251,0.661807488885843,0.518586557990442,0.489005073633413,0.457331728611092,0.422155931144068,0.553421323023581,0.581253333309307,0.588871083119277,0.722172032222652,0.567771491747859,0.677853346552539,0.734711012849905,0.673266205019128,0.614374901821513,0.587486817275772,0.618,0.705880108181435,0.708,0.783333333333333,0.795679012345679,0.971764705882353,0.702,0.683093525179856,0.813681438082991,0.581207097712293,0.44243457365496,0.540765934335053,0.535974431893495,0.58149364957035,0.476892711673461,0.424635191699325,0.682989528318592,0.533581903844342,0.517887736170737,0.492424059044341,0.45432290077979,0.4888,0.620311414425402,0.628,0.7516,0.913333333333333,0.879090909090909,0.435269038363213,0.518816628078399,0.65966120868323,0.582710001985834,0.646,0.449152542372881,0.621339838929612,0.779378304665505,0.595905167433044,0.54863766087239,0.474193668847937,0.55554378836854,0.528834799493435,0.672213401757734,0.834949086353582,0.633106756929067,0.58364399362543,0.766132147804595,0.787356720983765,0.646398193254035,0.784761904761905,0.48361461729134,0.5865238407254,0.652444280057443,0.540253287044924,0.519482824863341,0.548464844225679,0.576403856247621,0.576105429758983,0.454639351952219,0.441778665403879,0.386878733544845,0.652639108943751,0.581343898395568,0.78670184513117,0.709325703759433,0.496230040304755,0.911716621253406,0.887,0.958,0.766333333333333,0.687272727272727,0.622410094474481,0.432577811664563,0.463869009810149,0.446665646925478,0.454811008600067,0.328,0.725734980380355
9.51,0.682217998243401,0.591801330431743,0.554345290941262,0.718547664656837,0.629398561595758,0.631639841254609,0.513891526108609,0.589350024909023,0.528875794894006,0.53180628687829,0.532421498323298,0.538642796862541,0.580306588090428,0.681369124538131,0.562601783901213,0.58302967857092,0.441193971563244,0.594868739966586,0.700114843098719,0.498247827592479,0.491368065380047,0.442514406003203,0.512846306905969,0.455785883083885,0.744740768856886,0.685593975233685,0.59064947592926,0.459827648407822,0.692223053434823,0.59064947592926,0.663908703055838,0.52022756914899,0.490554325048687,0.458851295680602,0.423557196501399,0.554711476444988,0.582917635187167,0.590390580164366,0.72423186341488,0.56937035520953,0.679645979307986,0.736609697754171,0.675124638194115,0.616217924363983,0.589267830036971,0.620135238972476,0.708081111769297,0.70973552132091,0.785086579249444,0.797536408957877,0.972539483286956,0.703905616381227,0.684795108678159,0.815579184063608,0.582774115508467,0.443645128727266,0.542286195575464,0.537326746596776,0.582669605267253,0.478330177377663,0.425901394183805,0.684423323640139,0.534816183548198,0.519314937278477,0.493758662732603,0.455555073454943,0.490167841656522,0.621975275912374,0.629781973212401,0.753639646235976,0.914474521276745,0.880452860448449,0.436519333246555,0.520023236795958,0.66185257811413,0.584637525264061,0.647700810783361,0.45060680097614,0.623045324908332,0.781507111825348,0.597571026248113,0.550326051158835,0.47568152500268,0.557049237352829,0.530368508158359,0.674299038403763,0.83671575843286,0.635024025020638,0.585460073869687,0.768175370628898,0.789491560186692,0.648093503162966,0.786722055956888,0.484798110607437,0.588043578743773,0.654104513096644,0.541759953537471,0.520960694814699,0.549869625603869,0.577799111374623,0.577634107444705,0.455942046621913,0.443184645971013,0.388114206847025,0.65449811882931,0.582990604568597,0.788554938973337,0.71107398317906,0.497696223216932,0.913141501086437,0.888635006491177,0.958887891502111,0.768486036893996,0.689224820109226,0.624206690786994,0.433817972104093,0.465140051396338,0.448045438570329,0.456197490757534,0.329198680967749,0.727798929440091
9.52,0.684164603535653,0.593668074920021,0.556006851887063,0.720291307621971,0.631086500832639,0.632930570373966,0.515009471337821,0.590825660713178,0.53021177658651,0.533159624477198,0.533983482654626,0.540235159980148,0.581951606848202,0.683305017475885,0.564450281702103,0.584888117262204,0.442592400650858,0.596775846899225,0.702216888284196,0.499672834929632,0.492910137607435,0.443905159394923,0.514465157557266,0.457229283984753,0.746312018030225,0.687770270845992,0.59238231162149,0.461178253533698,0.694012245650453,0.59238231162149,0.666011535247198,0.521871751554132,0.492106195824617,0.460373525064589,0.424961071167798,0.556002553019379,0.584581991636425,0.591909474944593,0.726288059502326,0.570969780896631,0.681437285510815,0.738505341412842,0.676982630565441,0.618062785933234,0.591051937279953,0.62226894428483,0.710277243149851,0.711463589483647,0.78682957299652,0.799394260424421,0.973295426776494,0.705805745795387,0.686494814552801,0.817469570923637,0.58434094477196,0.444854893717294,0.543806558255808,0.538677790267206,0.583842490247547,0.479768127128869,0.427168679299129,0.685857419904005,0.536050125859834,0.5207413181061,0.495093112094547,0.456787423183674,0.491537006463509,0.623640315515655,0.631565144795058,0.755672560361765,0.915607077623404,0.881805957464186,0.437770770579014,0.521230135303407,0.664042246294442,0.586547817175942,0.649401176505638,0.45207007108448,0.624748292648181,0.7836307548243,0.599237085474819,0.552015888950794,0.477170979965636,0.558554853824755,0.531902957681487,0.676385259565491,0.838473852318328,0.636942626568303,0.587278091569284,0.770213551392113,0.791619632423658,0.649788825798043,0.788680925762553,0.485981901373371,0.589563410447205,0.655763640412544,0.543267202111528,0.52243895210421,0.551274290167145,0.579193845697533,0.579162579970635,0.457245137768608,0.444592620225878,0.389351366058418,0.656358815371198,0.584638220631955,0.790403689887827,0.712821581364129,0.499163133481591,0.914550924126178,0.890254506920357,0.959760132356263,0.770635433227854,0.691177260705494,0.626001445393229,0.435059407407771,0.466412907334443,0.449426534453373,0.457584718506133,0.330402639131228,0.729865017230884
9.53,0.686112948348845,0.595536605580915,0.55766964231518,0.722031806173954,0.632773544217025,0.634220856442773,0.516128726547045,0.592301009459385,0.531546983035533,0.534513064412025,0.535546167671192,0.541828100665435,0.583595857490446,0.685244252566535,0.566303743911276,0.58674856245021,0.44399322825882,0.598682390844395,0.704315747692852,0.501096627995585,0.494454347440512,0.445297597089498,0.51608771261374,0.458675411838896,0.747876524176539,0.689944268382212,0.594113644851351,0.462527506534274,0.695797260206041,0.594113644851351,0.668115901931412,0.523519101254413,0.493660663226917,0.46189837303185,0.426367519804108,0.557294657402602,0.586246317037984,0.593427767943945,0.728340464182456,0.572569748227988,0.68322722128565,0.740397871390598,0.678840132071237,0.619909492144171,0.592839156273652,0.624400934820652,0.712468334202334,0.713184290579335,0.788562394333638,0.801252272219485,0.974032847441867,0.707700400523888,0.688192475319954,0.819352451359622,0.585907510126854,0.446063834712326,0.545326989896819,0.54002751586189,0.585012287571693,0.48120645797611,0.428437037829501,0.687291843008497,0.537283690644423,0.52216682017533,0.496427367823062,0.45801994897655,0.492907473352484,0.625306569178751,0.633349567469185,0.757698674240796,0.916731028613559,0.883150216707428,0.439023345563166,0.522437400026429,0.666230018718303,0.588441286135503,0.651101152958159,0.453541872193644,0.626448661635091,0.785749035559838,0.600903328482276,0.553707131882478,0.478662007288874,0.560060624918033,0.533438130673658,0.678471985697413,0.840223270824391,0.638862513767036,0.589098010485571,0.772246553751397,0.793740756105486,0.651484149582877,0.790638234307631,0.487165987864074,0.59108331526,0.657421622816996,0.544775017478243,0.523917570329919,0.552678826309306,0.58058805543665,0.580690820638435,0.458548612138743,0.446002576217099,0.390590200075074,0.65822113413776,0.586286731594689,0.792248005311954,0.714568477643088,0.500630749150125,0.915944946320317,0.891858539277409,0.960616889780244,0.772781271459474,0.693129964009941,0.627794320166259,0.436302114939665,0.467687598950518,0.450808904663677,0.458972699577213,0.331611752112215,0.731933210468096
9.54,0.688062831821737,0.597406903829469,0.559333650955069,0.723769108477857,0.634459645470576,0.635510729050009,0.517249344775655,0.593776057502099,0.532881384761476,0.53586659907442,0.537109540114485,0.543421597680481,0.585239297562694,0.687186875497755,0.568161823837335,0.588610953372819,0.445396429976323,0.600588237752966,0.706411254570053,0.502519328602176,0.496000694934403,0.446691711376205,0.51771397527755,0.460124251329618,0.749434292002206,0.692115794782243,0.595843396857249,0.463875340193295,0.697578018474313,0.595843396857249,0.67022171957997,0.525169614298377,0.495217704521305,0.463425795851181,0.427776507071173,0.558587894250504,0.587910525772746,0.594945459646409,0.730388921152739,0.574170236622429,0.685015742757115,0.742287215252125,0.680697092649636,0.6217580486117,0.594629504287007,0.626531029463532,0.714654216805984,0.7148977106991,0.790285123019877,0.803110149817242,0.974752056373972,0.70958959284814,0.689887923495789,0.821227678068108,0.587473736197232,0.447271917799646,0.546847458019232,0.541375876337936,0.586178980300155,0.482645066968415,0.429706460559122,0.688726618851922,0.538516837767139,0.52359138500789,0.497761390611038,0.459252649844135,0.494279221254972,0.626974072845163,0.635135293955999,0.759717919736497,0.917846400487457,0.88448565474748,0.440277053401586,0.523645107390712,0.668415700879849,0.590318340556772,0.652800795932248,0.455021723799373,0.628146351354995,0.787861755929438,0.602569738639596,0.5553997375881,0.480154580524466,0.56156653776638,0.534974009745714,0.680559137254026,0.841963916765452,0.640783638811806,0.590919794379901,0.774274241363905,0.795854749643004,0.653179462941076,0.792593701720853,0.488350368354478,0.592603272606464,0.659078421121858,0.546283384348763,0.525396523089869,0.554083222424151,0.581981736812273,0.582218802749768,0.45985245647876,0.447414501993301,0.39183069779304,0.66008501069734,0.587936122465844,0.794087792683035,0.716314651344385,0.502099048273927,0.917323623616542,0.893447141552198,0.961458330991843,0.77492330071342,0.695082844970976,0.629585276979158,0.437546092063845,0.468964147570616,0.452192519290309,0.460361441702118,0.332825897532487,0.734003475867089
9.55,0.690014053093085,0.599278951080727,0.560998866536186,0.725503162698748,0.636144758314948,0.636800217784653,0.518371379063022,0.595250791195779,0.534214952284738,0.53722022085603,0.538673586725988,0.545015629787363,0.586881884610479,0.689132931957218,0.570024174788882,0.590475229267913,0.44680198139256,0.602493253575804,0.708503242161167,0.503941058561244,0.497549180144233,0.448087494544321,0.519343948750851,0.461575787140219,0.750985326213606,0.69428467698598,0.597571488877593,0.465221687294506,0.699354441827994,0.597571488877593,0.672328904664362,0.526823286734564,0.496777296973496,0.464955749791376,0.429187997629835,0.559882368218933,0.589574532221614,0.596462550535972,0.732433274110639,0.575771225498781,0.686802806049835,0.744173300562105,0.682553462238768,0.623608460950724,0.596422998588951,0.628659047097059,0.716834722840035,0.716603935934066,0.791997838814314,0.804967598691866,0.975453364663707,0.711473335049548,0.691580991596475,0.823095103745639,0.589039547607173,0.448479109066538,0.548367930143781,0.542722824652451,0.587342551493397,0.484083851154812,0.430976938272198,0.690161773332587,0.539749527093153,0.525014954125504,0.499095141151364,0.460485524796995,0.495652229102494,0.628642862458394,0.636922376976714,0.761730228712293,0.918953219485345,0.885812288153649,0.441531889296851,0.524853333821939,0.670599098273217,0.592179388853774,0.654500161219233,0.45650914539741,0.629841281293824,0.789968717830575,0.604236299315893,0.55709366370187,0.481648673224484,0.56307257950351,0.536510577508495,0.682646634689826,0.843695692955916,0.642705953897586,0.592743407013624,0.776296477886793,0.797961431447035,0.654874754296246,0.794547048130948,0.489535041119514,0.594123261910902,0.660733996138982,0.547792287434234,0.526875783982105,0.55548746690548,0.583374886044703,0.583746499606297,0.4611566575351,0.44882838560311,0.393072848108367,0.661950380618282,0.589586378254466,0.795922959438384,0.718060081796469,0.503568008904389,0.91868701196254,0.89502035173459,0.962284623208846,0.777061270114256,0.697035818537009,0.631374277704998,0.438791336144378,0.470242574520793,0.453577348422334,0.461750952612194,0.334044953013823,0.736075780143224
9.56,0.691966411301648,0.601152728749733,0.562665277787988,0.727233917001699,0.637828836471801,0.638089352235684,0.519494882448519,0.596725196894879,0.535547656125722,0.538573922148504,0.540238294247188,0.546610175748159,0.588523576179336,0.691082467632599,0.571890450074524,0.592341329373375,0.448209858096726,0.604397304263776,0.710591543711561,0.505361939684626,0.499099803125128,0.449484938883124,0.520977636235802,0.463030003954002,0.752529631517117,0.696450741933321,0.599297842150791,0.466566480621653,0.701126451639811,0.599297842150791,0.674437373656076,0.528480114611521,0.498339417849205,0.466488191121231,0.430601956140937,0.561178183963736,0.591238250765491,0.59797904109662,0.734473366753624,0.577372694275873,0.688588367288433,0.746056054885222,0.684409190776767,0.625460734776149,0.598219656448422,0.630784806604823,0.719009684183726,0.71830305237536,0.793700621476029,0.806824324317531,0.976137083401971,0.713351639409522,0.693271512138184,0.82495458108876,0.590604868980759,0.449685374600285,0.5498883737912,0.544068313762541,0.588502984211882,0.485522707584331,0.43224846175293,0.691597332348799,0.54098171848764,0.526437469049895,0.500428580136929,0.461718572845696,0.497026475826574,0.630312973961948,0.638710869252545,0.763735533031613,0.920051511847472,0.887130133495242,0.442787848451537,0.526062155745795,0.672780016392543,0.594024839440536,0.656199304610439,0.458003656483498,0.631533370937509,0.792069723160726,0.605902993880279,0.558788867858002,0.483144258940997,0.564578737263141,0.538047816572844,0.684734398459309,0.845418502210186,0.644629411219347,0.59456881214809,0.778313126977217,0.800060619928405,0.656570012071997,0.796497993666646,0.490720004434115,0.595643262597619,0.662388308680226,0.549301711445803,0.52835532660467,0.556891548147093,0.584767499354237,0.585273884509683,0.462461202054202,0.45024421509515,0.394316639917102,0.663817179468932,0.591237483969602,0.797753413015319,0.719804748327789,0.505037609092903,0.920035167305998,0.896578207814453,0.963095933649042,0.779194928786547,0.698988799656448,0.633161284216853,0.440037844545334,0.471522901127103,0.45496336214882,0.46314124003879,0.335268796178,0.738150090011863
9.57,0.693919705586184,0.60302821825153,0.564332873439933,0.72896131955178,0.639511833662792,0.639378161992083,0.520619907971517,0.598199260953858,0.536879466804828,0.539927695343491,0.541803649419571,0.548205214324946,0.590164329814799,0.693035528211572,0.573760303002862,0.594209192927088,0.449620035678013,0.606300255767751,0.712675992466604,0.506782093784162,0.500652563932214,0.450884036681891,0.522615040934559,0.464486886454269,0.754067212619116,0.698613816564163,0.601022377915252,0.467909652958481,0.70289396928249,0.601022377915252,0.676547043026604,0.530140093977788,0.499904044414149,0.468023076109542,0.432018347265323,0.562475446140761,0.592901595785279,0.599494931812341,0.73650904277916,0.578974622372531,0.690372382597533,0.747935405786158,0.686264228201763,0.62731487570288,0.600019495134356,0.632908126870413,0.721178932716294,0.719995146114104,0.795393550764098,0.80868003216841,0.976803523679662,0.715224518209469,0.694959317637086,0.826805962794016,0.592169624942073,0.45089068048817,0.551408756482224,0.545412296625315,0.589660261516072,0.486961533306001,0.433521021785522,0.693033321798866,0.542213371815773,0.527858871302787,0.501761668260622,0.462951793000803,0.498401940358736,0.631984443299327,0.640500823504707,0.765733764557885,0.921141303814083,0.888439207341565,0.444044926068219,0.527271649587967,0.674958260731963,0.595855100731086,0.657898281897193,0.459504776553378,0.633222539771983,0.794164573817367,0.607569805701867,0.560485307690707,0.484641311226077,0.566084998178987,0.5395857095496,0.68682234901697,0.847132247342666,0.646553962972061,0.596395973544652,0.780324052292334,0.802152133497939,0.658265224691937,0.79844625845668,0.491905256573213,0.597163254090919,0.664041319557442,0.550811641094617,0.52983512455561,0.558295454542787,0.586159572961177,0.586800930761588,0.463766076782508,0.451661978518047,0.395562062115296,0.665685342817634,0.592889424620295,0.799579060851154,0.721548630266794,0.506507826890863,0.921368145594606,0.898120747781654,0.963892429530219,0.781324025854858,0.700941703277703,0.634946258387795,0.441285614630783,0.472805148715599,0.456350530558835,0.46453231171325,0.336497304646795,0.740226372188367
